epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202046,2020-11-14,192,MA,Arame,2100956,city,951,2902.576,0,16,0,0.0168,32764,False,False
202046,2020-11-14,211,MA,Arari,2101004,city,274,915.40826,0,10,0,0.0365,29932,False,False
202046,2020-11-14,199,MA,Axixá,2101103,city,142,1165.55857,0,3,0,0.0211,12183,False,False
202046,2020-11-14,213,MA,Bacabal,2101202,city,3539,3377.23065,2,66,0,0.0186,104790,False,False
202046,2020-11-14,213,MA,Bacabeira,2101251,city,154,892.65013,0,3,0,0.0195,17252,False,False
202046,2020-11-14,187,MA,Bacuri,2101301,city,425,2278.33173,0,3,0,0.0071,18654,False,False
202046,2020-11-14,185,MA,Bacurituba,2101350,city,70,1234.5679,0,0,0,0.0,5670,False,False
202046,2020-11-14,209,MA,Balsas,2101400,city,6574,6852.98502,0,79,1,0.012,95929,False,False
202046,2020-11-14,191,MA,Barão de Grajaú,2101509,city,18,95.11731,0,1,0,0.0556,18924,False,False
202046,2020-11-14,195,MA,Barra do Corda,2101608,city,4059,4586.85531,0,45,0,0.0111,88492,False,False
202046,2020-11-14,212,MA,Barreirinhas,2101707,city,1282,2027.93552,2,24,0,0.0187,63217,False,False
202046,2020-11-14,191,MA,Belágua,2101731,city,272,3613.17747,0,1,0,0.0037,7528,False,False
202046,2020-11-14,199,MA,Bela Vista do Maranhão,2101772,city,134,1188.04859,0,8,0,0.0597,11279,False,False
202046,2020-11-14,177,MA,Benedito Leite,2101806,city,201,3565.094,0,2,0,0.01,5638,False,False
202046,2020-11-14,199,MA,Bequimão,2101905,city,235,1103.33818,0,12,0,0.0511,21299,False,False
202046,2020-11-14,185,MA,Bernardo do Mearim,2101939,city,133,2190.02141,0,3,0,0.0226,6073,False,False
202046,2020-11-14,191,MA,Boa Vista do Gurupi,2101970,city,14,167.02458,0,3,0,0.2143,8382,False,False
202046,2020-11-14,202,MA,Bom Jardim,2102002,city,990,2367.17517,0,29,0,0.0293,41822,False,False
202046,2020-11-14,193,MA,Bom Jesus das Selvas,2102036,city,1835,5308.53126,0,15,0,0.0082,34567,False,False
202046,2020-11-14,198,MA,Bom Lugar,2102077,city,306,1861.54033,0,3,0,0.0098,16438,False,False
202046,2020-11-14,203,MA,Brejo,2102101,city,698,1904.45008,0,18,0,0.0258,36651,False,False
202046,2020-11-14,181,MA,Brejo de Areia,2102150,city,205,2274.24007,0,2,0,0.0098,9014,False,False
202046,2020-11-14,196,MA,Buriti,2102200,city,676,2347.38524,1,2,0,0.003,28798,False,False
202046,2020-11-14,190,MA,Buriti Bravo,2102309,city,894,3734.49183,0,3,0,0.0034,23939,False,False
202046,2020-11-14,203,MA,Buriticupu,2102325,city,2566,3515.88726,0,4,0,0.0016,72983,False,False
202046,2020-11-14,197,MA,Buritirana,2102358,city,241,1558.15607,0,6,0,0.0249,15467,False,False
202046,2020-11-14,219,MA,Cachoeira Grande,2102374,city,185,1951.88858,0,4,0,0.0216,9478,False,False
202046,2020-11-14,223,MA,Cajapió,2102408,city,49,436.87589,0,2,0,0.0408,11216,False,False
202046,2020-11-14,196,MA,Cajari,2102507,city,132,678.62835,0,4,0,0.0303,19451,False,False
202046,2020-11-14,186,MA,Campestre do Maranhão,2102556,city,538,3722.41057,0,15,0,0.0279,14453,False,False
202046,2020-11-14,195,MA,Cândido Mendes,2102606,city,92,453.69366,0,4,0,0.0435,20278,False,False
202046,2020-11-14,219,MA,Cantanhede,2102705,city,381,1722.65678,0,4,0,0.0105,22117,False,False
202046,2020-11-14,191,MA,Capinzal do Norte,2102754,city,390,3566.52949,1,2,0,0.0051,10935,False,False
202046,2020-11-14,183,MA,Carolina,2102804,city,438,1812.5388,0,2,0,0.0046,24165,False,False
202046,2020-11-14,195,MA,Carutapera,2102903,city,397,1657.48163,0,17,0,0.0428,23952,False,False
202046,2020-11-14,217,MA,Caxias,2103000,city,5178,3128.22836,15,110,0,0.0212,165525,False,False
202046,2020-11-14,189,MA,Cedral,2103109,city,148,1384.08304,0,0,0,0.0,10693,False,False
202046,2020-11-14,186,MA,Central do Maranhão,2103125,city,30,343.24943,0,1,0,0.0333,8740,False,False
202046,2020-11-14,191,MA,Centro do Guilherme,2103158,city,351,2567.66642,0,3,0,0.0085,13670,False,False
202046,2020-11-14,203,MA,Centro Novo do Maranhão,2103174,city,631,2889.19414,0,7,0,0.0111,21840,False,False
202046,2020-11-14,219,MA,Chapadinha,2103208,city,2821,3517.67567,0,56,1,0.0199,80195,False,False
202046,2020-11-14,189,MA,Cidelândia,2103257,city,402,2720.44393,0,1,0,0.0025,14777,False,False
202046,2020-11-14,206,MA,Codó,2103307,city,1825,1482.34186,0,77,0,0.0422,123116,False,False
202046,2020-11-14,201,MA,Coelho Neto,2103406,city,1579,3182.12047,0,36,0,0.0228,49621,False,False
202046,2020-11-14,221,MA,Colinas,2103505,city,2129,5153.46631,5,33,0,0.0155,41312,False,False
202046,2020-11-14,202,MA,Conceição do Lago-Açu,2103554,city,169,1030.4878,0,7,0,0.0414,16400,False,False
202046,2020-11-14,197,MA,Coroatá,2103604,city,1864,2843.89113,10,10,0,0.0054,65544,False,False
202046,2020-11-14,211,MA,Cururupu,2103703,city,633,1940.17042,0,6,0,0.0095,32626,False,False
202046,2020-11-14,214,MA,Davinópolis,2103752,city,285,2206.5655,0,11,0,0.0386,12916,False,False
202046,2020-11-14,205,MA,Dom Pedro,2103802,city,514,2199.21273,0,2,0,0.0039,23372,False,False
202046,2020-11-14,198,MA,Duque Bacelar,2103901,city,546,4789.05359,1,9,0,0.0165,11401,False,False
202046,2020-11-14,199,MA,Esperantinópolis,2104008,city,630,3683.34892,0,16,0,0.0254,17104,False,False
202046,2020-11-14,203,MA,Estreito,2104057,city,3057,7188.37444,0,21,0,0.0069,42527,False,False
202046,2020-11-14,185,MA,Feira Nova do Maranhão,2104073,city,1124,13248.4677,13,5,0,0.0044,8484,False,False
202046,2020-11-14,192,MA,Fernando Falcão,2104081,city,769,7351.81644,0,0,0,0.0,10460,False,False
202046,2020-11-14,186,MA,Formosa da Serra Negra,2104099,city,885,4595.49278,0,1,0,0.0011,19258,False,False
202046,2020-11-14,195,MA,Fortaleza dos Nogueiras,2104107,city,660,5218.62892,0,5,0,0.0076,12647,False,False
202046,2020-11-14,188,MA,Fortuna,2104206,city,861,5530.93082,10,3,0,0.0035,15567,False,False
202046,2020-11-14,187,MA,Godofredo Viana,2104305,city,90,752.31965,0,3,0,0.0333,11963,False,False
202046,2020-11-14,188,MA,Gonçalves Dias,2104404,city,528,2942.48774,0,6,0,0.0114,17944,False,False
202046,2020-11-14,188,MA,Governador Archer,2104503,city,263,2415.94709,0,0,0,0.0,10886,False,False
202046,2020-11-14,204,MA,Governador Edison Lobão,2104552,city,439,2370.41037,0,7,0,0.0159,18520,False,False
202046,2020-11-14,186,MA,Governador Eugênio Barros,2104602,city,212,1255.77538,0,0,0,0.0,16882,False,False
202046,2020-11-14,176,MA,Governador Luiz Rocha,2104628,city,165,2104.32343,0,0,0,0.0,7841,False,False
202046,2020-11-14,200,MA,Governador Newton Bello,2104651,city,524,5162.053,0,4,0,0.0076,10151,False,False
202046,2020-11-14,215,MA,Governador Nunes Freire,2104677,city,730,2858.37347,0,6,0,0.0082,25539,False,False
202046,2020-11-14,184,MA,Graça Aranha,2104701,city,120,1916.62674,0,2,0,0.0167,6261,False,False
202046,2020-11-14,196,MA,Grajaú,2104800,city,2966,4233.21202,0,54,0,0.0182,70065,False,False
202046,2020-11-14,199,MA,Guimarães,2104909,city,228,1900.47512,0,4,0,0.0175,11997,False,False
202046,2020-11-14,200,MA,Humberto de Campos,2105005,city,1009,3487.4879,0,6,0,0.0059,28932,False,False
202046,2020-11-14,221,MA,Icatu,2105104,city,214,784.77392,0,6,0,0.028,27269,False,False
202046,2020-11-14,197,MA,Igarapé do Meio,2105153,city,313,2185.14381,0,10,0,0.0319,14324,False,False
202046,2020-11-14,182,MA,Igarapé Grande,2105203,city,1129,9914.81514,0,8,0,0.0071,11387,False,False
202046,2020-11-14,228,MA,Imperatriz,2105302,city,7991,3081.3189,1,390,1,0.0488,259337,False,False
202046,2020-11-14,183,MA,Itaipava do Grajaú,2105351,city,522,3261.48079,0,3,0,0.0057,16005,False,False
202046,2020-11-14,213,MA,Itapecuru Mirim,2105401,city,994,1446.38622,1,11,0,0.0111,68723,False,False
202046,2020-11-14,196,MA,Itinga do Maranhão,2105427,city,642,2462.78963,1,14,0,0.0218,26068,False,False
202046,2020-11-14,179,MA,Jatobá,2105450,city,84,814.74297,0,5,0,0.0595,10310,False,False
202046,2020-11-14,184,MA,Jenipapo dos Vieiras,2105476,city,927,5440.14085,0,13,0,0.014,17040,False,False
202046,2020-11-14,195,MA,João Lisboa,2105500,city,316,1331.08677,1,14,0,0.0443,23740,False,False
202046,2020-11-14,194,MA,Joselândia,2105609,city,478,2950.9816,0,0,0,0.0,16198,False,False
202046,2020-11-14,211,MA,Junco do Maranhão,2105658,city,195,4439.89071,0,0,0,0.0,4392,False,False
202046,2020-11-14,175,MA,Lagoa do Mato,2105922,city,17,150.9099,0,0,0,0.0,11265,False,False
202046,2020-11-14,183,MA,Lagoa Grande do Maranhão,2105963,city,124,1081.64689,0,4,0,0.0323,11464,False,False
202046,2020-11-14,206,MA,Lago da Pedra,2105708,city,1308,2584.16311,0,52,0,0.0398,50616,False,False
202046,2020-11-14,182,MA,Lago do Junco,2105807,city,246,2263.31769,0,2,0,0.0081,10869,False,False
202046,2020-11-14,194,MA,Lago dos Rodrigues,2105948,city,432,4877.49802,0,9,0,0.0208,8857,False,False
202046,2020-11-14,184,MA,Lago Verde,2105906,city,512,3138.40873,0,6,0,0.0117,16314,False,False
202046,2020-11-14,190,MA,Lajeado Novo,2105989,city,284,3735.85898,0,7,0,0.0246,7602,False,False
202046,2020-11-14,200,MA,Lima Campos,2106003,city,777,6519.55026,0,7,0,0.009,11918,False,False
202046,2020-11-14,175,MA,Loreto,2106102,city,400,3274.93041,0,3,0,0.0075,12214,False,False
202046,2020-11-14,194,MA,Luís Domingues,2106201,city,268,3837.3425,0,1,0,0.0037,6984,False,False
202046,2020-11-14,202,MA,Magalhães de Almeida,2106300,city,403,2012.08248,0,4,0,0.0099,20029,False,False
202046,2020-11-14,198,MA,Maracaçumé,2106326,city,518,2399.70351,0,4,0,0.0077,21586,False,False
202046,2020-11-14,175,MA,Marajá do Sena,2106359,city,167,2147.90997,0,3,0,0.018,7775,False,False
202046,2020-11-14,191,MA,Maranhãozinho,2106375,city,440,2664.89007,0,4,0,0.0091,16511,False,False
202046,2020-11-14,205,MA,Mata Roma,2106409,city,346,2038.05148,0,10,0,0.0289,16977,False,False
202046,2020-11-14,211,MA,Matinha,2106508,city,264,1124.26539,0,4,0,0.0152,23482,False,False
202046,2020-11-14,176,MA,Matões,2106607,city,510,1502.51893,0,11,0,0.0216,33943,False,False
202046,2020-11-14,182,MA,Matões do Norte,2106631,city,234,1373.80379,0,1,0,0.0043,17033,False,False
202046,2020-11-14,209,MA,Milagres do Maranhão,2106672,city,208,2451.96275,7,1,0,0.0048,8483,False,False
202046,2020-11-14,189,MA,Mirador,2106706,city,789,3751.60477,0,4,0,0.0051,21031,False,False
202046,2020-11-14,212,MA,Miranda do Norte,2106755,city,172,598.17764,0,10,0,0.0581,28754,False,False
202046,2020-11-14,217,MA,Mirinzal,2106805,city,132,879.35514,0,7,0,0.053,15011,False,False
202046,2020-11-14,206,MA,Monção,2106904,city,932,2768.53612,0,17,0,0.0182,33664,False,False
202046,2020-11-14,194,MA,Montes Altos,2107001,city,499,5476.89606,0,4,0,0.008,9111,False,False
202046,2020-11-14,212,MA,Morros,2107100,city,152,776.61966,0,7,0,0.0461,19572,False,False
202046,2020-11-14,184,MA,Nina Rodrigues,2107209,city,278,1898.64773,0,4,0,0.0144,14642,False,False
202046,2020-11-14,182,MA,Nova Colinas,2107258,city,108,1990.04975,0,0,0,0.0,5427,False,False
202046,2020-11-14,175,MA,Nova Iorque,2107308,city,27,576.67663,0,0,0,0.0,4682,False,False
202046,2020-11-14,198,MA,Nova Olinda do Maranhão,2107357,city,315,1494.3074,0,5,0,0.0159,21080,False,False
202046,2020-11-14,203,MA,Olho d'Água das Cunhãs,2107407,city,532,2719.69736,0,8,0,0.015,19561,False,False
202046,2020-11-14,201,MA,Olinda Nova do Maranhão,2107456,city,193,1300.88973,0,7,0,0.0363,14836,False,False
202046,2020-11-14,226,MA,Paço do Lumiar,2107506,city,714,576.98368,0,83,0,0.1162,123747,False,False
202046,2020-11-14,192,MA,Palmeirândia,2107605,city,32,161.7714,0,4,0,0.125,19781,False,False
202046,2020-11-14,189,MA,Paraibano,2107704,city,508,2365.1008,0,8,0,0.0157,21479,False,False
202046,2020-11-14,180,MA,Parnarama,2107803,city,715,2042.39031,0,4,0,0.0056,35008,False,False
202046,2020-11-14,175,MA,Passagem Franca,2107902,city,763,3987.04081,0,1,0,0.0013,19137,False,False
202046,2020-11-14,177,MA,Pastos Bons,2108009,city,573,2926.00725,0,2,0,0.0035,19583,False,False
202046,2020-11-14,199,MA,Paulino Neves,2108058,city,162,1002.10318,0,2,0,0.0123,16166,False,False
202046,2020-11-14,190,MA,Paulo Ramos,2108108,city,913,4333.99791,0,20,0,0.0219,21066,False,False
202046,2020-11-14,207,MA,Pedreiras,2108207,city,1765,4503.58501,0,38,0,0.0215,39191,False,False
202046,2020-11-14,193,MA,Pedro do Rosário,2108256,city,88,347.08527,0,3,0,0.0341,25354,False,False
202046,2020-11-14,197,MA,Penalva,2108306,city,235,606.74912,0,7,0,0.0298,38731,False,False
202046,2020-11-14,194,MA,Peri Mirim,2108405,city,162,1129.31335,0,2,0,0.0123,14345,False,False
202046,2020-11-14,201,MA,Peritoró,2108454,city,372,1592.19312,0,3,0,0.0081,23364,False,False
202046,2020-11-14,197,MA,Pindaré-Mirim,2108504,city,645,1950.70316,0,17,0,0.0264,33065,False,False
202046,2020-11-14,201,MA,Pinheiro,2108603,city,2133,2546.04486,0,37,0,0.0173,83777,False,False
202046,2020-11-14,193,MA,Pio XII,2108702,city,938,4387.48304,0,6,0,0.0064,21379,False,False
202046,2020-11-14,197,MA,Pirapemas,2108801,city,253,1351.49573,0,3,0,0.0119,18720,False,False
202046,2020-11-14,184,MA,Poção de Pedras,2108900,city,1100,6251.77607,0,6,0,0.0055,17595,False,False
202046,2020-11-14,200,MA,Porto Franco,2109007,city,884,3669.26781,0,9,0,0.0102,24092,False,False
202046,2020-11-14,193,MA,Porto Rico do Maranhão,2109056,city,150,2518.89169,0,1,0,0.0067,5955,False,False
202046,2020-11-14,204,MA,Presidente Dutra,2109106,city,1502,3126.82155,0,10,0,0.0067,48036,False,False
202046,2020-11-14,208,MA,Presidente Juscelino,2109205,city,29,225.89188,0,0,0,0.0,12838,False,False
202046,2020-11-14,199,MA,Presidente Médici,2109239,city,264,3734.08769,0,0,0,0.0,7070,False,False
202046,2020-11-14,194,MA,Presidente Sarney,2109270,city,170,891.49929,0,7,0,0.0412,19069,False,False
202046,2020-11-14,192,MA,Presidente Vargas,2109304,city,59,523.93216,0,1,0,0.0169,11261,False,False
202046,2020-11-14,184,MA,Primeira Cruz,2109403,city,49,317.54261,0,2,0,0.0408,15431,False,False
202046,2020-11-14,221,MA,Raposa,2109452,city,180,577.34869,0,14,0,0.0778,31177,False,False
202046,2020-11-14,192,MA,Riachão,2109502,city,958,4711.32094,0,10,0,0.0104,20334,False,False
202046,2020-11-14,190,MA,Ribamar Fiquene,2109551,city,232,2964.85623,0,8,0,0.0345,7825,False,False
202046,2020-11-14,211,MA,Rosário,2109601,city,381,886.17016,0,11,0,0.0289,42994,False,False
202046,2020-11-14,181,MA,Sambaíba,2109700,city,294,5176.96778,0,3,0,0.0102,5679,False,False
202046,2020-11-14,185,MA,Santa Filomena do Maranhão,2109759,city,50,638.89599,0,0,0,0.0,7826,False,False
202046,2020-11-14,196,MA,Santa Helena,2109809,city,1523,3584.9634,0,8,0,0.0053,42483,False,False
202046,2020-11-14,222,MA,Santa Inês,2109908,city,4489,5016.25898,0,76,1,0.0169,89489,False,False
202046,2020-11-14,198,MA,Santa Luzia,2110005,city,2696,3698.87634,0,19,0,0.007,72887,False,False
202046,2020-11-14,195,MA,Santa Luzia do Paruá,2110039,city,638,2514.68212,0,4,0,0.0063,25371,False,False
202046,2020-11-14,191,MA,Santana do Maranhão,2110237,city,181,1336.08917,0,6,0,0.0331,13547,False,False
202046,2020-11-14,195,MA,Santa Quitéria do Maranhão,2110104,city,456,1769.9115,0,16,0,0.0351,25764,False,False
202046,2020-11-14,217,MA,Santa Rita,2110203,city,315,822.49726,0,14,0,0.0444,38298,False,False
202046,2020-11-14,184,MA,Santo Amaro do Maranhão,2110278,city,124,773.35662,0,2,0,0.0161,16034,False,False
202046,2020-11-14,191,MA,Santo Antônio dos Lopes,2110302,city,854,5880.73268,3,5,0,0.0059,14522,False,False
202046,2020-11-14,222,MA,São Benedito do Rio Preto,2110401,city,1018,5438.90581,0,8,0,0.0079,18717,False,False
202046,2020-11-14,197,MA,São Bento,2110500,city,676,1482.32611,0,6,0,0.0089,45604,False,False
202046,2020-11-14,191,MA,São Bernardo,2110609,city,856,2986.01179,0,13,0,0.0152,28667,False,False
202046,2020-11-14,183,MA,São Domingos do Azeitão,2110658,city,157,2115.90296,0,2,0,0.0127,7420,False,False
202046,2020-11-14,191,MA,São Domingos do Maranhão,2110708,city,1562,4542.81061,0,11,0,0.007,34384,False,False
202046,2020-11-14,175,MA,São Félix de Balsas,2110807,city,195,4274.44103,0,1,0,0.0051,4562,False,False
202046,2020-11-14,205,MA,São Francisco do Brejão,2110856,city,371,3106.94247,0,0,0,0.0,11941,False,False
202046,2020-11-14,197,MA,São Francisco do Maranhão,2110906,city,255,2087.08463,0,5,0,0.0196,12218,False,False
202046,2020-11-14,205,MA,São João Batista,2111003,city,145,700.44925,0,5,0,0.0345,20701,False,False
202046,2020-11-14,197,MA,São João do Carú,2111029,city,420,2660.4168,0,5,0,0.0119,15787,False,False
202046,2020-11-14,177,MA,São João do Paraíso,2111052,city,153,1366.92576,0,2,0,0.0131,11193,False,False
202046,2020-11-14,182,MA,São João do Soter,2111078,city,630,3378.92196,0,2,0,0.0032,18645,False,False
202046,2020-11-14,207,MA,São João dos Patos,2111102,city,1430,5500.84628,0,11,0,0.0077,25996,False,False
202046,2020-11-14,226,MA,São José de Ribamar,2111201,city,1416,790.93773,4,121,1,0.0855,179028,False,False
202046,2020-11-14,184,MA,São José dos Basílios,2111250,city,351,4594.24084,0,0,0,0.0,7640,False,False
202046,2020-11-14,240,MA,São Luís,2111300,city,24440,2203.83688,90,1266,1,0.0518,1108975,False,False
202046,2020-11-14,200,MA,São Luís Gonzaga do Maranhão,2111409,city,671,3583.06189,0,9,0,0.0134,18727,False,False
202046,2020-11-14,201,MA,São Mateus do Maranhão,2111508,city,1199,2883.66724,0,26,0,0.0217,41579,False,False
202046,2020-11-14,193,MA,São Pedro da Água Branca,2111532,city,516,4051.82568,0,1,0,0.0019,12735,False,False
202046,2020-11-14,191,MA,São Pedro dos Crentes,2111573,city,270,5764.30401,0,2,0,0.0074,4684,False,False
202046,2020-11-14,187,MA,São Raimundo das Mangabeiras,2111607,city,1756,9251.84405,0,10,0,0.0057,18980,False,False
202046,2020-11-14,182,MA,São Raimundo do Doca Bezerra,2111631,city,75,1461.70337,0,2,0,0.0267,5131,False,False
202046,2020-11-14,175,MA,São Roberto,2111672,city,255,3756.07601,0,3,0,0.0118,6789,False,False
202046,2020-11-14,198,MA,São Vicente Ferrer,2111706,city,206,921.70022,0,1,0,0.0049,22350,False,False
202046,2020-11-14,198,MA,Satubinha,2111722,city,151,1071.22588,0,2,0,0.0132,14096,False,False
202046,2020-11-14,191,MA,Senador Alexandre Costa,2111748,city,400,3566.96986,0,1,0,0.0025,11214,False,False
202046,2020-11-14,201,MA,Senador La Rocque,2111763,city,239,1701.06762,0,12,0,0.0502,14050,False,False
202046,2020-11-14,200,MA,Serrano do Maranhão,2111789,city,206,2000.19419,0,2,0,0.0097,10299,False,False
202046,2020-11-14,197,MA,Sítio Novo,2111805,city,1097,6040.7489,0,12,0,0.0109,18160,False,False
202046,2020-11-14,175,MA,Sucupira do Norte,2111904,city,143,1344.74328,0,1,0,0.007,10634,False,False
202046,2020-11-14,175,MA,Sucupira do Riachão,2111953,city,124,2184.63707,0,0,0,0.0,5676,False,False
202046,2020-11-14,180,MA,Tasso Fragoso,2112001,city,464,5406.66511,2,1,0,0.0022,8582,False,False
202046,2020-11-14,191,MA,Timbiras,2112100,city,448,1535.14032,0,3,0,0.0067,29183,False,False
202046,2020-11-14,225,MA,Timon,2112209,city,4750,2790.47362,2,150,1,0.0316,170222,False,False
202046,2020-11-14,213,MA,Trizidela do Vale,2112233,city,638,2885.31114,0,10,0,0.0157,22112,False,False
202046,2020-11-14,181,MA,Tufilândia,2112274,city,135,2306.11548,0,5,0,0.037,5854,False,False
202046,2020-11-14,212,MA,Tuntum,2112308,city,1430,3401.52236,0,6,0,0.0042,42040,False,False
202046,2020-11-14,193,MA,Turiaçu,2112407,city,256,716.9061,0,4,0,0.0156,35709,False,False
202046,2020-11-14,192,MA,Turilândia,2112456,city,323,1248.64698,0,5,0,0.0155,25868,False,False
202046,2020-11-14,200,MA,Tutóia,2112506,city,1054,1774.47052,0,23,0,0.0218,59398,False,False
202046,2020-11-14,221,MA,Urbano Santos,2112605,city,1683,5030.03676,0,15,0,0.0089,33459,False,False
202046,2020-11-14,212,MA,Vargem Grande,2112704,city,821,1436.11811,0,11,0,0.0134,57168,False,False
202046,2020-11-14,219,MA,Viana,2112803,city,284,539.42145,0,14,0,0.0493,52649,False,False
202046,2020-11-14,189,MA,Vila Nova dos Martírios,2112852,city,314,2309.16311,0,0,0,0.0,13598,False,False
202046,2020-11-14,218,MA,Vitória do Mearim,2112902,city,689,2096.71039,0,6,0,0.0087,32861,False,False
202046,2020-11-14,209,MA,Vitorino Freire,2113009,city,1617,5129.75065,5,33,0,0.0204,31522,False,False
202046,2020-11-14,217,MA,Zé Doca,2114007,city,3792,7298.48333,0,39,0,0.0103,51956,False,False
202046,2020-11-14,240,MA,,21,state,189501,2663.55176,180,4171,9,0.022,7114598,False,False
202046,2020-11-14,191,MG,Abadia dos Dourados,3100104,city,101,1441.62147,0,1,0,0.0099,7006,False,False
202046,2020-11-14,217,MG,Abaeté,3100203,city,81,348.3871,0,3,0,0.037,23250,False,False
